日付	始値	高値	安値	終値	前日比	出来高	売買代金	貸株残高	融資残高	貸借倍率	5DMA	25DMA	75DMA	100DMA	200DMA
2021/02/12	17305.0	17440.0	17175.0	17420.0	195.0	723800	12560602	15400	15700	1.02	17090.00	15211.20	14415.87	14593.35	15477.40
2021/02/10	16865.0	17280.0	16830.0	17225.0	175.0	633400	10856430	14700	14200	0.97	16779.00	15080.80	14364.13	14587.15	15478.38
2021/02/09	17195.0	17300.0	16820.0	17050.0	-25.0	999400	17070404	14700	11800	0.80	16497.00	14947.40	14321.27	14586.20	15480.38
2021/02/08	17080.0	17395.0	16975.0	17075.0	395.0	1395700	23931760	16700	24900	1.49	16086.00	14833.00	14279.27	14584.85	15485.18
2021/02/05	16195.0	16690.0	16100.0	16680.0	815.0	1204500	19831628	14600	1700	0.12	15574.00	14733.60	14243.53	14577.65	15488.85
2021/02/04	15970.0	16450.0	15695.0	15865.0	50.0	1135500	18239442	16200	15100	0.93	15198.00	14649.40	14211.47	14570.00	15492.83
2021/02/03	15080.0	15815.0	15080.0	15815.0	820.0	1117500	17405295	14400	3500	0.24	15016.00	14580.60	14195.13	14571.75	15502.63
2021/02/02	14580.0	14995.0	14505.0	14995.0	480.0	559800	8291853	12700	7200	0.57	14780.00	14504.40	14181.67	14571.75	15512.18
2021/02/01	15000.0	15005.0	14435.0	14515.0	-285.0	716000	10461219	10800	24100	2.23	14683.00	14459.40	14181.13	14578.30	15528.95
2021/01/29	14935.0	15045.0	14780.0	14800.0	-155.0	630900	9396789	11100	6700	0.60	14730.00	14424.60	14186.67	14590.00	15544.10
2021/01/28	14475.0	14965.0	14435.0	14955.0	320.0	852900	12627949	12300	6900	0.56	14695.00	14376.20	14188.80	14598.55	15554.58
2021/01/27	14550.0	14735.0	14540.0	14635.0	125.0	419600	6133649	9900	7600	0.77	14659.00	14331.80	14192.60	14605.70	15561.48
2021/01/26	14775.0	14775.0	14510.0	14510.0	-240.0	425700	6210062	9800	16300	1.66	14671.00	14311.80	14203.07	14618.25	15570.53
2021/01/25	14650.0	14760.0	14580.0	14750.0	125.0	305300	4488994	11000	8300	0.75	14735.00	14292.80	14215.60	14627.00	15581.93
2021/01/22	14700.0	14710.0	14515.0	14625.0	-150.0	494400	7230571	9400	11200	1.19	14733.00	14277.00	14227.13	14630.05	15594.78
2021/01/21	14770.0	14915.0	14695.0	14775.0	80.0	498900	7378468	9400	11800	1.26	14719.00	14270.60	14228.13	14637.05	15611.03
2021/01/20	14880.0	14900.0	14635.0	14695.0	-135.0	584900	8612696	9400	21200	2.26	14694.00	14252.40	14232.33	14642.60	15627.75
2021/01/19	14785.0	14910.0	14545.0	14830.0	90.0	681400	10077378	9300	17700	1.90	14643.00	14235.00	14237.60	14643.50	15641.93
2021/01/18	14765.0	14810.0	14555.0	14740.0	185.0	531000	7808932	9400	17800	1.89	14542.00	14212.00	14246.80	14644.55	15658.53
2021/01/15	14730.0	14790.0	14535.0	14555.0	-95.0	501500	7342687	9300	9300	1.00	14444.00	14202.20	14260.33	14645.30	15671.23
2021/01/14	14405.0	14685.0	14285.0	14650.0	210.0	601000	8729546	9600	9200	0.96	14354.00	14193.00	14274.13	14647.70	15688.70
2021/01/13	14370.0	14440.0	14240.0	14440.0	115.0	475700	6834331	9400	8600	0.91	14256.00	14179.00	14294.33	14647.15	15703.78
2021/01/12	14225.0	14425.0	14125.0	14325.0	75.0	519600	7413817	9200	9600	1.04	14146.00	14176.40	14316.33	14650.20	15715.00
2021/01/08	14080.0	14255.0	13970.0	14250.0	145.0	610200	8621109	8800	10800	1.23	14119.00	14174.60	14337.00	14655.60	15723.45
2021/01/07	14460.0	14590.0	14105.0	14105.0	-55.0	613600	8742763	9700	10900	1.12	14187.00	14161.60	14356.73	14663.55	15729.73
2021/01/06	13885.0	14180.0	13815.0	14160.0	270.0	508800	7155689	9800	13500	1.38	14281.00	14142.00	14387.40	14672.85	15735.10
2021/01/05	14145.0	14340.0	13835.0	13890.0	-300.0	719800	10078137	9600	15000	1.56	14278.00	14107.60	14422.60	14677.80	15744.13
2021/01/04	14745.0	14775.0	13985.0	14190.0	-400.0	740900	10556185	9800	13800	1.41	14282.00	14111.40	14465.80	14677.05	15756.33
2020/12/30	14600.0	14730.0	14440.0	14590.0	15.0	578000	8446221	10200	13700	1.34	14218.00	14107.60	14502.13	14669.35	15770.08
2020/12/29	14295.0	14580.0	14245.0	14575.0	430.0	685000	9934102	10200	8300	0.81	14029.00	14098.80	14525.67	14658.15	15779.53
2020/12/28	14100.0	14185.0	13985.0	14145.0	235.0	586500	8268352	9500	17000	1.79	13832.00	14104.20	14543.53	14649.40	15792.43
2020/12/25	13900.0	14020.0	13825.0	13910.0	40.0	256900	3572987	9400	7700	0.82	13772.00	14112.60	14568.80	14632.70	15811.50
2020/12/24	13900.0	13990.0	13775.0	13870.0	225.0	457300	6348388	9500	7600	0.80	13817.00	14142.80	14594.20	14620.65	15831.20
2020/12/23	13685.0	13770.0	13525.0	13645.0	55.0	349700	4767781	11200	8600	0.77	13850.00	14174.00	14617.93	14612.85	15851.75
2020/12/22	13610.0	13720.0	13545.0	13590.0	-255.0	463300	6311960	9200	8300	0.90	13992.00	14219.00	14645.13	14613.10	15875.18
2020/12/21	14110.0	14175.0	13760.0	13845.0	-290.0	535800	7440800	9500	12700	1.34	14167.00	14241.40	14672.67	14617.35	15896.13
2020/12/18	14085.0	14210.0	14020.0	14135.0	100.0	570900	8063219	9900	8800	0.89	14262.00	14245.60	14697.00	14623.45	15919.10
2020/12/17	14370.0	14470.0	14035.0	14035.0	-320.0	516800	7322498	9400	13400	1.43	14287.00	14259.60	14720.40	14627.70	15943.70
2020/12/16	14465.0	14670.0	14350.0	14355.0	-110.0	417600	6038705	9600	8400	0.88	14331.00	14297.60	14738.40	14637.70	15970.45
2020/12/15	14035.0	14470.0	14030.0	14465.0	145.0	560700	8003587	9700	7900	0.81	14359.00	14314.40	14747.73	14646.30	16002.13
2020/12/14	14260.0	14535.0	14240.0	14320.0	60.0	454000	6530258	8800	8200	0.93	14331.00	14250.40	14759.20	14655.95	16033.43
2020/12/11	14200.0	14270.0	14020.0	14260.0	5.0	654500	9284109	8800	8600	0.98	14327.00	14207.80	14772.67	14669.00	16067.90
2020/12/10	14490.0	14620.0	14240.0	14255.0	-240.0	692900	9966629	9000	13400	1.49	14350.00	14175.00	14779.67	14681.35	16101.85
2020/12/09	14410.0	14505.0	14355.0	14495.0	170.0	435300	6292243	9000	8300	0.92	14355.00	14141.40	14788.73	14688.80	16137.00
2020/12/08	14330.0	14450.0	14265.0	14325.0	25.0	431300	6192123	11200	11300	1.01	14241.00	14093.60	14793.00	14698.15	16173.33
2020/12/07	14490.0	14580.0	14260.0	14300.0	-75.0	493100	7090464	10900	12400	1.14	14099.00	14024.00	14799.27	14705.45	16211.90
2020/12/04	14400.0	14640.0	14290.0	14375.0	95.0	675900	9761156	9900	8700	0.88	13899.00	13972.00	14803.20	14716.90	16250.85
2020/12/03	14180.0	14445.0	14120.0	14280.0	355.0	1010600	14468483	9400	19800	2.11	13821.00	13929.80	14808.13	14729.35	16289.30
2020/12/02	13750.0	14030.0	13605.0	13925.0	310.0	936600	13000975	8900	18600	2.09	13784.00	13893.20	14815.93	14745.65	16328.68
2020/12/01	13630.0	13775.0	13375.0	13615.0	315.0	855600	11590757	8300	19300	2.33	13873.00	13887.20	14830.87	14770.45	16370.83
2020/11/30	13950.0	13975.0	13290.0	13300.0	-685.0	2142700	28796454	7800	18300	2.35	14092.00	13894.40	14849.80	14797.50	16413.48
