日付	始値	高値	安値	終値	前日比	出来高	売買代金	貸株残高	融資残高	貸借倍率	5DMA	25DMA	75DMA	100DMA	200DMA
2021/02/12	2149.0	2212.0	2132.0	2200.0	80.0	6798500	14877926	76900	60800	0.79	2139.80	2078.84	2097.93	2092.63	2166.40
2021/02/10	2116.0	2156.5	2115.5	2120.0	-22.5	4517700	9618719	48600	67400	1.39	2124.60	2073.76	2096.19	2092.71	2165.84
2021/02/09	2120.0	2179.5	2110.5	2142.5	25.5	4670000	10024351	33000	65000	1.97	2121.30	2069.10	2096.30	2093.99	2165.33
2021/02/08	2117.0	2130.0	2085.5	2117.0	-2.5	6404500	13522174	18300	84800	4.63	2098.20	2064.62	2094.77	2094.98	2164.99
2021/02/05	2216.0	2329.0	2074.0	2119.5	-4.5	11888000	26082273	29900	86600	2.90	2079.80	2062.44	2094.01	2095.97	2164.69
2021/02/04	2115.0	2161.5	2112.0	2124.0	20.5	3260300	6946190	16300	98800	6.06	2057.10	2060.22	2092.69	2096.59	2164.12
2021/02/03	2034.5	2124.0	2034.5	2103.5	76.5	4249100	8893415	55500	115600	2.08	2045.60	2055.42	2091.49	2097.91	2163.62
2021/02/02	2026.5	2039.0	2020.5	2027.0	2.0	2423200	4916528	16400	118900	7.25	2037.90	2053.36	2090.49	2099.35	2163.03
2021/02/01	2020.0	2040.0	2013.5	2025.0	19.0	2046900	4145996	27400	121800	4.45	2038.40	2054.62	2091.36	2101.26	2162.47
2021/01/29	2052.0	2063.5	2002.0	2006.0	-60.5	3148200	6354735	16300	139300	8.55	2039.60	2056.02	2092.25	2103.19	2161.71
2021/01/28	2015.0	2084.5	2014.0	2066.5	1.5	7433200	15323165	137400	117200	0.85	2047.00	2059.54	2093.27	2104.91	2160.70
2021/01/27	2026.5	2065.5	2014.0	2065.0	35.5	2902100	5935470	32700	114000	3.49	2042.70	2062.16	2094.01	2106.54	2158.94
2021/01/26	2018.5	2032.5	2008.0	2029.5	-1.5	1966200	3977672	27400	115900	4.23	2040.70	2066.92	2094.87	2107.91	2157.96
2021/01/25	2055.5	2060.0	2024.0	2031.0	-12.0	1802800	3669561	23200	119300	5.14	2039.40	2072.22	2096.13	2109.53	2157.88
2021/01/22	2035.0	2058.5	2022.0	2043.0	-2.0	2443300	4991696	47400	117900	2.49	2034.60	2077.92	2097.20	2110.74	2158.09
2021/01/21	2045.0	2065.0	2033.0	2045.0	-10.0	3081100	6306213	23200	129600	5.59	2039.50	2083.20	2097.11	2112.52	2158.78
2021/01/20	2018.0	2058.0	2008.5	2055.0	32.0	2456600	5006386	24200	131100	5.42	2052.90	2088.84	2096.94	2114.47	2159.91
2021/01/19	1995.5	2029.0	1985.0	2023.0	16.0	2581200	5196331	48000	132800	2.77	2066.60	2090.38	2096.63	2115.65	2160.66
2021/01/18	2050.0	2057.0	2000.0	2007.0	-60.5	3433800	6919082	13900	124400	8.95	2083.70	2094.30	2097.43	2117.35	2161.80
2021/01/15	2070.0	2080.5	2045.0	2067.5	-44.5	3298500	6811971	15600	114100	7.31	2104.30	2099.86	2098.65	2119.15	2162.15
2021/01/14	2097.5	2126.0	2075.0	2112.0	-11.5	2786800	5862943	12800	107900	8.43	2110.80	2101.62	2098.61	2120.28	2161.44
