日付	始値	高値	安値	終値	前日比	出来高	売買代金	貸株残高	融資残高	貸借倍率	5DMA	25DMA	75DMA	100DMA	200DMA
2021/02/12	709.0	709.5	690.5	702.2	-12.6	8141600	5701009	539900	125800	0.23	720.36	692.37	610.93	581.13	542.03
2021/02/10	725.0	729.9	707.3	714.8	-6.5	8332400	5961525	654900	35700	0.05	724.60	688.77	608.22	579.12	540.94
2021/02/09	740.0	744.1	710.0	721.3	-16.6	8347600	6055383	787500	33900	0.04	727.82	684.25	605.40	577.09	539.72
2021/02/08	733.0	741.0	729.8	737.9	12.3	6439300	4740868	959400	28000	0.03	724.94	679.43	602.34	574.93	538.50
2021/02/05	727.2	733.6	722.8	725.6	2.2	4844000	3521160	904500	27300	0.03	715.18	674.35	599.08	572.64	537.21
2021/02/04	735.1	740.0	721.5	723.4	-7.5	5402700	3925496	862100	38200	0.04	706.30	670.20	595.75	570.39	535.88
2021/02/03	724.0	732.0	713.8	730.9	24.0	10167000	7385331	938000	35200	0.04	700.38	665.55	592.56	568.26	534.59
2021/02/02	693.8	707.9	690.2	706.9	17.8	5796600	4070438	729200	33700	0.05	694.98	660.61	589.31	565.96	533.24
2021/02/01	677.8	695.1	672.1	689.1	7.9	5044600	3474440	693200	93700	0.14	696.42	656.48	586.54	563.89	532.01
2021/01/29	691.6	693.0	680.0	681.2	-12.6	6736700	4611371	547400	107500	0.20	703.52	652.72	584.02	562.05	530.86
2021/01/28	683.3	697.5	681.2	693.8	-10.1	8811200	6088958	692800	79600	0.11	710.62	650.01	581.51	560.23	529.70
2021/01/27	712.2	716.4	697.3	703.9	-10.2	6142700	4331862	840400	22400	0.03	714.08	647.01	578.85	558.29	528.40
2021/01/26	720.0	724.5	714.1	714.1	-10.5	5363800	3854037	947300	1877700	1.98	714.28	643.36	576.11	556.29	527.09
2021/01/25	716.0	725.4	708.4	724.6	7.9	5624500	4058386	921100	15700	0.02	705.16	639.41	573.19	554.20	525.81
2021/01/22	699.9	718.4	695.1	716.7	5.6	9154300	6537742	911000	15400	0.02	687.88	635.34	570.03	551.89	524.53
2021/01/21	713.4	728.1	704.0	711.1	6.2	14687100	10476661	930300	25000	0.03	673.48	631.43	566.77	549.69	523.35
2021/01/20	678.6	706.4	673.7	704.9	36.4	15643500	10881494	924300	27500	0.03	663.70	627.92	563.68	547.68	522.23
2021/01/19	653.4	672.9	651.3	668.5	30.3	11490400	7661312	815500	90100	0.11	655.50	624.58	560.67	545.48	521.07
2021/01/18	637.6	639.9	631.5	638.2	-6.5	4729700	3012790	620400	146300	0.24	652.72	622.87	558.42	543.72	520.19
2021/01/15	662.3	664.0	643.9	644.7	-17.5	6775700	4415676	843600	98900	0.12	655.02	622.38	556.58	542.28	519.29
2021/01/14	659.6	667.2	654.8	662.2	-1.7	6911300	4580847	996400	89100	0.09	651.10	621.02	554.49	540.82	518.14
2021/01/13	658.4	665.4	652.2	663.9	9.3	6716000	4443481	899100	93600	0.10	641.08	619.20	552.22	539.18	516.83
2021/01/12	649.0	657.3	641.1	654.6	4.9	8394200	5460275	929700	98700	0.11	628.68	617.87	549.97	537.58	515.63
2021/01/08	631.4	650.0	629.3	649.7	24.6	10848100	6969055	911800	21700	0.02	617.92	615.99	547.88	536.13	514.56
2021/01/07	627.4	632.3	622.5	625.1	13.0	7292000	4573085	737700	56800	0.08	610.16	614.04	545.84	534.69	513.49
2021/01/06	602.5	613.1	602.0	612.1	10.2	5018000	3059592	597700	57200	0.10	609.50	612.44	544.05	533.61	512.60
2021/01/05	595.1	602.8	593.3	601.9	1.1	4490800	2687582	462700	91100	0.20	608.50	610.60	542.57	532.62	512.04
2021/01/04	612.2	619.4	595.6	600.8	-10.1	4090400	2459917	489400	90500	0.18	609.62	609.57	541.37	531.45	511.66
2020/12/30	618.5	618.5	606.7	610.9	-10.9	4801800	2939581	479500	66800	0.14	610.20	608.89	540.10	530.38	511.36
2020/12/29	611.2	621.8	610.6	621.8	14.7	6502000	4023218	513300	43900	0.09	607.04	607.70	538.73	529.24	511.02
2020/12/28	611.7	613.7	603.4	607.1	-0.4	3831400	2324480	227800	134100	0.59	605.36	605.66	537.12	527.93	510.84
2020/12/25	605.0	609.5	603.7	607.5	3.8	2668500	1617939	197300	112900	0.57	607.70	603.74	535.83	526.51	510.85
2020/12/24	605.1	611.8	601.5	603.7	8.6	4563300	2760338	165600	103900	0.63	608.74	602.10	534.41	524.98	510.83
2020/12/23	610.0	610.4	592.8	595.1	-18.3	8040500	4808986	134300	213100	1.59	611.04	600.12	533.03	523.66	510.85
2020/12/22	617.6	618.0	610.5	613.4	-5.4	4908900	3012269	274800	185300	0.67	616.60	598.28	531.83	522.55	510.97
2020/12/21	616.5	619.1	609.8	618.8	6.1	4474000	2752690	439200	189200	0.43	617.72	595.29	530.30	521.38	511.03
2020/12/18	610.7	615.2	606.0	612.7	-2.5	6313900	3865354	411300	191300	0.47	618.62	591.48	528.72	520.18	511.19
2020/12/17	620.9	622.1	614.1	615.2	-7.7	5393700	3326292	400200	210000	0.52	620.38	588.30	527.26	519.07	511.50
2020/12/16	623.9	627.5	619.4	622.9	3.9	4063300	2528938	470900	116900	0.25	622.48	585.46	525.79	517.90	511.83
2020/12/15	622.8	623.2	616.8	619.0	-4.3	5607500	3474286	463800	130500	0.28	623.06	582.19	524.07	516.74	512.24
2020/12/14	623.2	629.9	622.8	623.3	1.8	4056700	2538195	524000	96200	0.18	621.40	577.45	522.45	515.74	512.65
