日付	始値	高値	安値	終値	前日比	出来高	売買代金	貸株残高	融資残高	貸借倍率	5DMA	25DMA	75DMA	100DMA	200DMA
2021/02/12	23460.0	23460.0	22810.0	23040.0	-155.0	873300	20181602	2000	7200	3.60	22956.00	22993.40	22655.67	21811.45	19582.00
2021/02/10	23285.0	23735.0	23020.0	23195.0	410.0	1178500	27468143	6400	7900	1.23	22806.00	22965.20	22609.13	21777.45	19535.08
2021/02/09	23060.0	23245.0	22620.0	22785.0	-585.0	936400	21372341	4900	12400	2.53	22721.00	22945.00	22564.07	21739.35	19486.23
2021/02/08	22880.0	23555.0	22695.0	23370.0	980.0	1026200	23938806	2400	7400	3.08	22727.00	22954.00	22521.80	21704.60	19441.48
2021/02/05	22555.0	22680.0	22315.0	22390.0	100.0	649100	14569992	600	8000	13.33	22504.00	22936.00	22468.33	21665.75	19394.30
2021/02/04	22650.0	22680.0	22215.0	22290.0	-480.0	563700	12601107	2100	10900	5.19	22447.00	22969.00	22426.53	21637.85	19350.80
2021/02/03	22800.0	22965.0	22650.0	22770.0	-45.0	668500	15229692	8900	7700	0.87	22524.00	22989.20	22384.20	21609.35	19308.93
2021/02/02	22210.0	22835.0	22210.0	22815.0	560.0	559200	12667768	700	7800	11.14	22606.00	22976.40	22334.40	21580.65	19264.60
2021/02/01	22055.0	22380.0	22010.0	22255.0	150.0	639300	14207750	700	9100	13.00	22570.00	22963.20	22283.47	21553.10	19220.50
2021/01/29	22690.0	22765.0	22050.0	22105.0	-570.0	685500	15275198	2600	10800	4.15	22785.00	22965.20	22241.20	21531.00	19177.83
2021/01/28	22935.0	22935.0	22560.0	22675.0	-505.0	886000	20113970	2300	10600	4.61	22991.00	22959.80	22202.33	21512.00	19133.18
2021/01/27	22895.0	23200.0	22775.0	23180.0	545.0	641200	14779264	2900	9200	3.17	23077.00	22936.60	22148.87	21485.90	19084.30
2021/01/26	23030.0	23155.0	22625.0	22635.0	-695.0	735400	16745469	1600	10900	6.81	23003.00	22871.60	22088.07	21453.75	19031.10
2021/01/25	22950.0	23345.0	22910.0	23330.0	195.0	605700	14052938	1400	9100	6.50	23133.00	22859.60	22035.27	21425.05	18981.78
2021/01/22	22875.0	23175.0	22870.0	23135.0	30.0	422300	9744020	1800	10800	6.00	23070.00	22828.80	21980.33	21393.35	18930.98
2021/01/21	22795.0	23120.0	22540.0	23105.0	295.0	658200	15092539	3200	9700	3.03	23088.00	22805.40	21922.60	21361.85	18880.65
2021/01/20	23295.0	23315.0	22740.0	22810.0	-475.0	653400	14950919	1900	11800	6.21	23226.00	22786.20	21871.87	21331.70	18834.10
2021/01/19	23230.0	23415.0	23105.0	23285.0	270.0	686200	15981869	6900	11600	1.68	23404.00	22773.00	21825.07	21302.50	18787.70
2021/01/18	23065.0	23095.0	22905.0	23015.0	-210.0	437300	10050975	3800	12200	3.21	23537.00	22752.40	21781.87	21264.35	18741.48
2021/01/15	23600.0	23775.0	23175.0	23225.0	-570.0	708800	16518856	5500	14300	2.60	23618.00	22779.60	21737.20	21226.75	18692.33
2021/01/14	23725.0	24100.0	23575.0	23795.0	95.0	651700	15541194	20200	7500	0.37	23485.00	22773.40	21687.27	21187.30	18638.95
2021/01/13	23855.0	23895.0	23490.0	23700.0	-250.0	734400	17377633	4600	20100	4.37	23193.00	22750.40	21629.00	21145.55	18586.38
2021/01/12	23920.0	24060.0	23460.0	23950.0	530.0	841400	20102601	18000	9600	0.53	22991.00	22736.00	21573.27	21105.40	18530.88
2021/01/08	22970.0	23420.0	22610.0	23420.0	860.0	1407000	32659752	10000	9900	0.99	22803.00	22720.60	21510.93	21065.20	18471.58
2021/01/07	22250.0	22680.0	22240.0	22560.0	225.0	985100	22209534	2900	10400	3.59	22703.00	22749.80	21458.40	21028.60	18412.85
2021/01/06	22565.0	22600.0	22270.0	22335.0	-355.0	568700	12735329	5600	11500	2.05	22834.00	22820.20	21417.47	20995.35	18359.35
2021/01/05	22935.0	22980.0	22655.0	22690.0	-320.0	590700	13449984	4000	11400	2.85	22926.00	22873.40	21381.53	20963.65	18310.35
2021/01/04	22870.0	23055.0	22505.0	23010.0	90.0	445000	10170721	6500	12100	1.86	22878.00	22919.00	21337.47	20927.15	18261.50
2020/12/30	23495.0	23495.0	22815.0	22920.0	-295.0	687300	15801101	4300	11500	2.67	22773.00	22960.60	21288.13	20885.25	18213.05
2020/12/29	22755.0	23300.0	22725.0	23215.0	420.0	602200	13932061	8300	11200	1.35	22650.00	22999.40	21242.33	20843.55	18164.20
2020/12/28	22440.0	22830.0	22395.0	22795.0	345.0	413100	9381379	2900	11400	3.93	22401.00	23022.20	21194.13	20800.20	18117.98
2020/12/25	22545.0	22565.0	22385.0	22450.0	-35.0	218400	4908736	3100	10000	3.23	22261.00	23039.00	21149.40	20759.40	18076.20
2020/12/24	22480.0	22600.0	22315.0	22485.0	180.0	421200	9469739	3100	11000	3.55	22082.00	23094.80	21115.40	20719.40	18035.40
2020/12/23	22280.0	22310.0	22035.0	22305.0	335.0	413000	9180177	2300	10900	4.74	22052.00	23143.40	21083.07	20682.05	17994.58
2020/12/22	21970.0	22205.0	21850.0	21970.0	-125.0	488700	10751665	3300	11500	3.48	22103.00	23205.80	21052.93	20646.70	17956.40
2020/12/21	21835.0	22155.0	21815.0	22095.0	540.0	735900	16216579	2200	11100	5.05	22219.00	23273.20	21029.40	20616.50	17920.18
2020/12/18	22235.0	22270.0	21540.0	21555.0	-780.0	1486800	32272966	2600	12100	4.65	22325.00	23328.20	21002.33	20589.20	17885.58
2020/12/17	22430.0	22485.0	22195.0	22335.0	-225.0	680400	15182245	4900	22600	4.61	22510.00	23407.80	20981.13	20567.10	17854.88
2020/12/16	22780.0	22800.0	22405.0	22560.0	10.0	448000	10111473	16400	16300	0.99	22597.00	23443.40	20946.87	20537.15	17819.70
2020/12/15	22455.0	22590.0	22215.0	22550.0	-75.0	539200	12113949	23300	16100	0.69	22824.00	23426.60	20914.87	20508.15	17784.18
2020/12/14	22215.0	22840.0	22215.0	22625.0	145.0	511000	11564661	20800	17100	0.82	22928.00	23425.80	20880.67	20473.00	17748.65
2020/12/11	22400.0	22640.0	22185.0	22480.0	-290.0	1205700	27011948	19800	16800	0.85	23047.00	23412.20	20846.87	20437.55	17713.48
2020/12/10	23530.0	23530.0	22675.0	22770.0	-925.0	928600	21270118	29200	15000	0.51	23219.00	23358.40	20812.33	20404.40	17677.53
2020/12/09	23295.0	23725.0	23240.0	23695.0	625.0	557300	13161683	79500	8000	0.10	23378.00	23267.80	20768.33	20363.00	17639.78
2020/12/08	23200.0	23270.0	22960.0	23070.0	-150.0	563700	13007429	63100	6400	0.10	23469.00	23118.60	20709.13	20313.75	17596.90
2020/12/07	23190.0	23525.0	23150.0	23220.0	-120.0	448900	10446722	65100	5700	0.09	23719.00	22975.00	20658.60	20267.20	17559.25
2020/12/04	23140.0	23450.0	23075.0	23340.0	-225.0	750900	17449986	65300	6400	0.10	23808.00	22832.00	20610.60	20219.60	17523.50
2020/12/03	24105.0	24150.0	23380.0	23565.0	-585.0	777600	18399152	91800	6600	0.07	23906.00	22691.60	20561.87	20169.85	17487.85
2020/12/02	24240.0	24440.0	23995.0	24150.0	-170.0	706500	17079030	119200	4300	0.04	24003.00	22524.00	20513.40	20115.85	17451.75
2020/12/01	23690.0	24430.0	23675.0	24320.0	655.0	745700	18024210	118900	2800	0.02	23951.00	22336.40	20454.87	20055.55	17412.90
2020/11/30	24190.0	24205.0	23555.0	23665.0	-165.0	1077100	25583247	106400	9800	0.09	23844.00	22153.40	20387.07	19989.45	17370.20
2020/11/27	23640.0	23915.0	23590.0	23830.0	-220.0	935600	22252030	112400	3100	0.03	23754.00	21988.80	20327.07	19928.05	17329.95
2020/11/26	23500.0	24060.0	23500.0	24050.0	160.0	582800	13920250	131400	4800	0.04	23757.00	21828.20	20263.20	19865.00	17288.78
2020/11/25	24080.0	24325.0	23860.0	23890.0	105.0	867100	20843070	132500	2800	0.02	23687.00	21650.80	20193.47	19797.85	17246.70
2020/11/24	23715.0	23845.0	23460.0	23785.0	570.0	1077900	25552798	133500	2200	0.02	23682.00	21469.60	20124.93	19728.20	17204.35
2020/11/20	23560.0	23700.0	22860.0	23215.0	-630.0	1109300	25702339	116400	2800	0.02	23656.00	21288.40	20059.53	19662.10	17163.90
2020/11/19	23730.0	23880.0	23555.0	23845.0	145.0	870600	20685615	157900	1600	0.01	23707.00	21124.40	19999.53	19598.55	17125.00
2020/11/18	23870.0	23890.0	23640.0	23700.0	-165.0	729300	17309513	165700	1700	0.01	23647.00	20932.00	19927.60	19529.35	17084.68
2020/11/17	23730.0	23880.0	23510.0	23865.0	210.0	705700	16763987	180900	1600	0.01	23552.00	20743.80	19861.60	19460.20	17046.33
2020/11/16	23340.0	23695.0	23270.0	23655.0	185.0	710500	16740024	175200	1600	0.01	23207.00	20552.60	19793.67	19387.80	17007.35
2020/11/13	23500.0	23690.0	23050.0	23470.0	-75.0	1185200	27726520	174900	2400	0.01	22982.00	20374.00	19730.93	19316.95	16970.58
2020/11/12	23000.0	23590.0	22990.0	23545.0	320.0	1093900	25611057	195000	1600	0.01	22745.00	20181.80	19676.20	19247.25	16932.90
2020/11/11	22785.0	23360.0	22710.0	23225.0	1085.0	1116900	25820816	193300	1500	0.01	22263.00	19984.80	19620.20	19176.75	16894.90
2020/11/10	23030.0	23030.0	22020.0	22140.0	-390.0	1243700	27820956	201900	1400	0.01	21719.00	19802.80	19568.40	19111.15	16856.93
2020/11/09	22365.0	22745.0	22145.0	22530.0	245.0	976600	21994236	176400	1200	0.01	21284.00	19685.60	19535.33	19048.90	16824.00
2020/11/06	21715.0	22380.0	21655.0	22285.0	1150.0	1305100	28832398	188000	1800	0.01	20674.00	19536.60	19488.73	18987.75	16787.78
2020/11/05	20600.0	21145.0	20560.0	21135.0	630.0	869200	18211879	147300	6000	0.04	20146.00	19417.20	19446.00	18930.05	16754.25
2020/11/04	20175.0	20630.0	20030.0	20505.0	540.0	893500	18247206	123500	7900	0.06	19885.00	19343.80	19419.73	18886.30	16726.10
2020/11/02	19740.0	20015.0	19630.0	19965.0	485.0	596400	11869776	89500	8200	0.09	19659.00	19325.40	19394.73	18850.75	16700.90
2020/10/30	19710.0	19755.0	19475.0	19480.0	-165.0	527300	10315210	70500	4500	0.06	19558.00	19313.40	19378.80	18817.90	16676.83
2020/10/29	19625.0	19835.0	19590.0	19645.0	-185.0	580000	11414882	64000	11800	0.18	19611.00	19313.40	19364.60	18792.30	16656.78
2020/10/28	19390.0	19870.0	19360.0	19830.0	455.0	663900	13106038	71700	4900	0.07	19592.00	19304.60	19348.80	18761.85	16634.08
2020/10/27	19485.0	19515.0	19330.0	19375.0	-85.0	349600	6785723	54400	5200	0.10	19589.00	19292.20	19329.27	18728.25	16612.18
2020/10/26	19695.0	19725.0	19295.0	19460.0	-285.0	313100	6095071	49500	11300	0.23	19637.00	19288.20	19313.13	18697.30	16593.18
2020/10/23	19770.0	19830.0	19625.0	19745.0	195.0	429700	8482983	58600	4800	0.08	19617.00	19289.00	19295.27	18662.20	16574.23
2020/10/22	19900.0	19950.0	19485.0	19550.0	-265.0	642100	12596639	45000	6900	0.15	19519.00	19278.80	19268.13	18623.25	16553.43
2020/10/21	19850.0	19870.0	19645.0	19815.0	200.0	718200	14213443	50800	7100	0.14	19432.00	19282.40	19241.13	18587.10	16533.63
2020/10/20	19425.0	19615.0	19370.0	19615.0	255.0	783600	15289125	38400	9900	0.26	19276.00	19265.20	19210.60	18545.45	16512.18
